434,-1884,1624,,0.25172,-1.09272,0.94192
434,-1882,1617,,0.25172,-1.09156,0.93786
430,-1882,1617,,0.2494,-1.09156,0.93786
432,-1899,1614,,0.25056,-1.10142,0.93612
437,-1891,1609,,0.25346,-1.09678,0.93322
432,-1892,1621,,0.25056,-1.09736,0.94018
422,-1890,1621,,0.24476,-1.0962,0.94018
417,-1898,1621,,0.24186,-1.10084,0.94018
431,-1889,1626,,0.24998,-1.09562,0.94308
430,-1886,1608,,0.2494,-1.09388,0.93264
429,-1888,1625,,0.24882,-1.09504,0.9425
434,-1895,1629,,0.25172,-1.0991,0.94482
430,-1900,1615,,0.2494,-1.102,0.9367
432,-1888,1610,,0.25056,-1.09504,0.9338
426,-1887,1608,,0.24708,-1.09446,0.93264
426,-1887,1608,,0.24708,-1.09446,0.93264
432,-1895,1615,,0.25056,-1.0991,0.9367
433,-1890,1611,,0.25114,-1.0962,0.93438
438,-1893,1611,,0.25404,-1.09794,0.93438
432,-1888,1609,,0.25056,-1.09504,0.93322
432,-1891,1620,,0.25056,-1.09678,0.9396
427,-1886,1603,,0.24766,-1.09388,0.92974
423,-1888,1615,,0.24534,-1.09504,0.9367
434,-1883,1594,,0.25172,-1.09214,0.92452
444,-1894,1612,,0.25752,-1.09852,0.93496
435,-1891,1607,,0.2523,-1.09678,0.93206
442,-1898,1619,,0.25636,-1.10084,0.93902
439,-1893,1608,,0.25462,-1.09794,0.93264
440,-1897,1608,,0.2552,-1.10026,0.93264
440,-1897,1608,,0.2552,-1.10026,0.93264
431,-1885,1609,,0.24998,-1.0933,0.93322
442,-1890,1613,,0.25636,-1.0962,0.93554
436,-1888,1611,,0.25288,-1.09504,0.93438
439,-1887,1604,,0.25462,-1.09446,0.93032
444,-1890,1608,,0.25752,-1.0962,0.93264
447,-1899,1603,,0.25926,-1.10142,0.92974
435,-1889,1611,,0.2523,-1.09562,0.93438
440,-1892,1607,,0.2552,-1.09736,0.93206
446,-1884,1602,,0.25868,-1.09272,0.92916
444,-1885,1612,,0.25752,-1.0933,0.93496
441,-1884,1593,,0.25578,-1.09272,0.92394
446,-1882,1601,,0.25868,-1.09156,0.92858
446,-1891,1606,,0.25868,-1.09678,0.93148
442,-1891,1606,,0.25636,-1.09678,0.93148
446,-1890,1609,,0.25868,-1.0962,0.93322
436,-1891,1599,,0.25288,-1.09678,0.92742
442,-1886,1615,,0.25636,-1.09388,0.9367
433,-1888,1607,,0.25114,-1.09504,0.93206
439,-1885,1601,,0.25462,-1.0933,0.92858
451,-1890,1608,,0.26158,-1.0962,0.93264
446,-1880,1593,,0.25868,-1.0904,0.92394
449,-1877,1603,,0.26042,-1.08866,0.92974
440,-1879,1596,,0.2552,-1.08982,0.92568
452,-1883,1592,,0.26216,-1.09214,0.92336
447,-1883,1592,,0.25926,-1.09214,0.92336
447,-1886,1589,,0.25926,-1.09388,0.92162
